docid,local_adv
FIN1001244,1.259259259
FIN1001254,1.5
FIN1001257,0.449438202
FIN1001259,-1.428571429
FIN1001260,-1.5
FIN1001261,1.5
FIN1001264,0.652173913
FIN1001266,1.630769231
FIN1001267,-1.297065612
FIN1001281,0.696202532
FIN1001290,-0.170454545
FIN1001306,-1.440506329
FIN1001310,-0.362369338
FIN1001311,-0.2
FIN1001312,1.26316321
FIN1001313,0.787878788
FIN1001314,0.988653492
FIN1001320,-1.040529363
FIN1001321,1.333333333
FIN1001324,-0.571428571
FIN1001331,0.52230591
FIN1001334,-3.39E-16
FIN1001340,0.8
FIN1001344,1.875
FIN1001347,0.152284264
FIN1001350,0.4
FIN1001352,0.385685885
FIN1001353,1.368014345
FIN1001354,1.448408508
FIN1001355,0.75
FIN1001367,0.666666667
FIN1001369,1.04
FIN1001370,0.4
FIN1001372,-2
FIN1001373,1.790271636
FIN1001374,0
FIN1001383,0.876190476
FIN1001385,-1.500636943
FIN1001387,-1.328671329
FIN1001393,-0.608695652
FIN1001403,-0.166666667
FIN1001404,0.068965517
FIN1001408,-0.666666667
FIN1001417,0.117647059
FIN1001420,-1.3668462
FIN1001428,0.440678546
FIN1001431,-0.006389776
FIN1001450,0
FIN1001464,1.600275672
FIN1001477,1.8
FIN1001479,0.022361595
FIN1001482,0.344220183
FIN1001483,-0.188679245
FIN1001484,-0.193548387
FIN1001487,0.650817236
FIN1001489,-1.464
FIN1001502,-0.963687151
FIN1001503,-0.500719192
FIN1001513,-1.137931034
FIN1001515,0.072115385
FIN1001523,-0.285714286
FIN1001524,1.646240138
FIN1001527,1.197568389
FIN1001531,-1.990123141
FIN1001543,1.11211778
FIN1001552,1.215686275
FIN1001555,0.895553257
FIN1001557,0.065359477
FIN1001578,-0.667011079
FIN1001579,1
FIN1001585,0.141322635
FIN1001658,0.028595869
FIN1001873,-0.474903475
FIN1001905,0.830769231
FIN1001913,0.868421053
FIN1001918,0.681759076
FIN1001919,-0.32
FIN1001924,-0.777777778
FIN1001930,-0.269896194
FIN1001946,0.4
FIN1001949,-0.282048509
FIN1001950,0.065991754
FIN1001963,0.98
FIN1001996,0.617647059
FIN1001997,-0.898550725
FIN1002005,1.158699809
FIN1002018,2.002840909
FIN1002055,0.636165577
FIN1002066,-1.733333333
FIN1002069,0.790441176
FIN1002076,-0.6875
FIN1002094,-0.220623501
FIN1002100,-2.286975717
FIN1002130,1.887323944
FIN1002143,-1.714285714
FIN1002178,-0.437799043
FIN1002180,0.921360369
FIN1002183,-2.120689655
FRA1000009,0.135135135
FRA1000022,-0.015921485
FRA1000024,0.093333333
FRA1000033,-0.069421488
FRA1000045,-0.72
FRA1000048,-0.264776204
FRA1000049,-0.476681815
FRA1000050,0.98605516
FRA1000051,0.394402036
FRA1000055,1.096153846
FRA1000058,0.1019678
FRA1000068,-0.782735491
FRA1000080,0.45360086
FRA1000082,2
FRA1000084,-0.190045249
FRA1000087,0.060301508
FRA1000094,0.456521739
FRA1000095,0.882956879
FRA1000098,1.227398524
FRA1000099,0.002313257
FRA1000114,-0.190854119
FRA1000126,-1.410662515
FRA1000130,-0.206323687
FRA1000132,-0.848484848
FRA1000141,0.439425051
FRA1000145,1.692307692
FRA1000152,-0.837264151
FRA1000158,0.35
FRA1000174,0.96713615
FRA1000175,-1.574074074
FRA1000179,-0.246575342
FRA1000185,0.486331743
FRA1000194,-0.736156352
FRA1000215,-0.14968815
FRA1000225,-1.155172414
FRA1000232,-0.052863745
FRA1000236,0.1635
FRA1000240,-0.077760789
FRA1000245,-0.731707317
FRA1000246,1.155963303
FRA1000250,-0.386374938
FRA1000251,-0.811965812
FRA1000256,0.541711667
FRA1000263,1.977011494
FRA1000264,-1.134980989
FRA1000269,-0.440617312
FRA1000275,-0.551533157
FRA1000276,0.755940233
FRA1000277,-0.830024814
FRA1000278,-0.669401315
FRA1000289,0.084942344
FRA1000300,-0.087804878
FRA1000311,-1.111111111
FRA1000314,-0.324576253
FRA1000318,1.304347826
FRA1000324,-0.049227247
FRA1000341,-1.727209862
FRA1000347,0.338114754
FRA1000356,0.051307847
FRA1000360,0.138263986
FRA1000380,-0.080661424
FRA1000382,0.566829951
FRA1000387,-0.175585284
FRA1000392,1.058823529
FRA1000393,-0.028966132
FRA1000398,-0.297508549
FRA1000413,0.122707659
FRA1000427,0.873913043
FRA1000436,1.15356623
FRA1000438,0.771743014
FRA1000444,0.654028436
FRA1000461,0.821218075
FRA1000465,0.020487991
FRA1000480,0.993975904
FRA1000488,-0.957344836
FRA1000494,0.81132212
FRA1000498,-0.014966475
FRA1000499,0.230383926
FRA1000506,0.908876854
FRA1000514,-0.889175258
FRA1000517,-0.501146221
FRA1000525,-0.443438914
FRA1000531,-0.755802032
FRA1000532,-0.349534643
FRA1000534,-0.394755327
FRA1000543,-0.800386194
FRA1000544,-0.094098831
FRA1000557,0.977178423
FRA1000581,0.696980096
FRA1000582,-1.165388087
FRA1000589,-1.011450382
FRA1000594,0.532751092
FRA1000598,0.42516117
FRA1000603,-1.438672906
FRA1000604,-0.712546021
FRA1000609,-0.05952381
FRA1000612,-1.257520478
FRA1000614,-0.525953557
FRA1000620,-0.916666667
FRA1000642,-0.150343643
FRA1000644,-0.526315789
FRA1000653,1.684926602
FRA1000658,-1.483870968
FRA1000662,0.559234731
FRA1000666,0.684298908
FRA1000684,0.700892857
FRA1000699,-0.095082803
FRA1000712,0.655961939
FRA1000722,-0.449577745
FRA1000725,-0.9
FRA1000726,-0.358762887
FRA1000733,0.4879046
FRA1000744,0.067736185
FRA1000751,1.348219333
FRA1000755,0.644865526
FRA1000769,0.740120655
FRA1000776,1.600302801
FRA1000779,-1.083998917
FRA1000793,0.186887255
FRA1000794,-0.742827714
FRA1000799,-0.787671233
FRA1000805,0.987253671
FRA1000808,-0.023628358
FRA1000809,-0.241485149
FRA1000812,1.166163142
FRA1000813,0.277044855
FRA1000821,0.031442599
FRA1000825,-0.125
FRA1000828,0.219679032
FRA1000834,0.521218651
FRA1000835,0.924157303
FRA1000841,1.388661817
FRA1000842,-0.41112124
FRA1000851,0.367494824
FRA1000855,0.019374839
FRA1000875,-0.162162162
FRA1000877,0.093429158
FRA1000880,0.73686901
FRA1000883,0.824541544
FRA1000887,2.106913347
FRA1000889,0.309165743
FRA1000893,-0.303577789
FRA1000898,1.5
FRA1000908,0.241731046
FRA1000920,1.24941626
FRA1000937,1.065326633
FRA1000938,-0.950539442
FRA1000945,-0.270833333
FRA1000948,0.689189189
FRA1000953,-0.75782881
FRA1000958,-1.188909774
FRA1000971,0.277118644
FRA1000980,-0.50310559
FRA1000985,-1.479622656
FRA1001001,-0.838063439
FRA1001008,0.544303797
FRA1001010,-0.307757705
FRA1001015,0.605577689
FRA1001022,1.225235196
FRA1001024,-0.777356618
FRA1001036,1.200723955
FRA1001045,1.954584041
FRA1001046,-0.807692308
FRA1001050,0.369013974
FRA1001053,-0.322595281
FRA1001057,1.040096735
FRA1001064,-0.672969523
FRA1001070,0.212565648
FRA1001075,-0.051447804
FRA1001077,-0.567774936
FRA1001089,-0.141171591
FRA1001104,0.517352185
FRA1001117,-0.552972127
FRA1001130,0.474681469
FRA1001131,-0.846222222
FRA1001147,0.170454545
FRA1001149,0.385667602
FRA1001165,0.791960858
FRA1001177,2.391971454
FRA1001188,-0.662614757
FRA1001191,-1.291997994
FRA1001207,-1.219146773
FRA1001216,-1.087448276
FRA1001228,-0.606060606
FRA1001231,0.381878822
FRA1001254,0.17910897
FRA1001260,-0.677633451
FRA1001269,-0.528735632
FRA1001271,0.566153846
FRA1001277,0.585323599
FRA1001289,-0.287564767
FRA1001291,0.378502526
FRA1001299,1.47826087
FRA1001310,0.326564215
FRA1001312,0.313543599
FRA1001315,1.468220339
FRA1001324,0.432987693
FRA1001342,-1.309576837
FRA1001349,2.032044137
FRA1001350,0.025184794
FRA1001354,-0.778481013
FRA1001365,-0.543757293
FRA1001372,0.36267166
FRA1001375,1.466173006
FRA1001384,-0.148190916
FRA1001401,-0.311022345
FRA1001402,0.532688344
FRA1001403,-0.132193732
FRA1001408,-1.142162583
FRA1001418,0.973782772
FRA1001421,0.812493228
FRA1001436,0.478110599
FRA1001441,-0.771943574
FRA1001454,0.466666667
FRA1001455,-0.43217746
FRA1001464,-0.652054795
FRA1001465,0.315454401
FRA1001486,-0.017840936
FRA1001490,0.699326877
FRA1001514,0.131578947
FRA1001522,-0.344928306
FRA1001537,-1.302851865
FRA1001547,0.502824859
FRA1001548,0.969063632
FRA1001554,0.87292038
FRA1001580,1.391304348
FRA1001588,-0.114192389
FRA1001598,0.150243309
FRA1001623,0.636056256
FRA1001639,-0.046933667
FRA1001647,0.486386267
FRA1001651,1.235633298
FRA1001659,-0.3125
FRA1001663,0.5
FRA1001672,-0.132639792
FRA1001685,0.242424242
FRA1001701,-0.542765787
FRA1001707,0.294008326
FRA1001709,1.016559338
FRA1001716,0.031741399
FRA1001717,-1.081281073
FRA1001736,-0.194821208
FRA1001746,-0.411540851
FRA1001747,1.228169226
FRA1001763,0.002159957
FRA1001781,-0.02449974
FRA1001785,-0.101961089
FRA1001789,-0.132253798
FRA1001790,1.342560554
FRA1001798,0.052539405
FRA1001802,0.18721038
FRA1001804,1.099904681
FRA1001809,0.263352335
FRA1001823,0.593939394
FRA1001829,1.170230188
FRA1001846,1.336352618
FRA1001851,-0.13703034
FRA1001865,-2
FRA1001867,1.6
FRA1001876,-0.330550918
FRA1001898,-0.473136668
FRA1001901,1.043137255
FRA1001902,-0.158068057
FRA1001903,-0.577427822
FRA1001906,1.254339623
FRA1001920,-0.097826087
FRA1001923,-0.398177496
FRA1001926,0.045189411
FRA1001946,-0.021818182
FRA1001947,1.195402299
FRA1001951,0.301180762
FRA1002039,0.069022186
FRA1002055,-0.514465913
FRA1002057,0.097897155
FRA1002063,-0.474330193
FRA1002077,0.054347826
FRA1002085,1.446808511
FRA1002098,-0.649926145
FRA1002109,0.371227908
FRA1002110,0.09931917
FRA1002127,-0.745025583
FRA1002132,1.087885986
FRA1002138,2.336496505
FRA1002145,-0.811914404
FRA1002160,-0.558399464
FRA1002171,-0.376984127
FRA1002188,-0.074074074
FRA1002199,-1.025082946
FRA1002214,-1.454545455
FRA1002215,1.732599725
FRA1002222,1.528994083
FRA1002230,-0.28021978
FRA1002231,-1.571428571
FRA1002233,0.536806342
FRA1002238,1
FRA1002250,-0.64516129
FRA1002259,0.106015115
FRA1002274,0.795963229
FRA1002284,0.130129367
FRA1002285,0.069504611
FRA1002294,0.497142857
FRA1002299,0.857142857
FRA1002311,0.942372881
FRA1002323,-0.288461538
FRA1002337,-0.728076923
FRA1002340,0.274979009
FRA1002361,0.5743762
FRA1002372,-0.162162162
FRA1002377,0.705231301
FRA1002386,1.004415011
FRA1002396,0.933333333
FRA1002399,0.389666978
FRA1002403,0.234493019
FRA1002407,-0.65625
FRA1002409,-1.408745247
FRA1002414,0.199356913
FRA1002416,-0.693655303
FRA1002438,0.49082257
FRA1002440,-0.572883737
FRA1002447,0.465942744
FRA1002464,0.268377439
FRA1002468,-0.261075949
FRA1002480,-1.148094748
FRA1002494,0.898653437
FRA1002495,0.109090909
FRA1002505,0.340909091
FRA1002508,1.457964602
FRA1002525,0.281774394
FRA1002532,2.132730988
FRA1002541,0.224299065
FRA1002545,-0.385964912
FRA1002553,1.772486772
FRA1002579,0.128205128
FRA1002580,-0.114098361
FRA1002581,-0.096362649
FRA1002587,0.3593268
FRA1002600,-0.941935484
FRA1002628,-0.550819672
FRA1002631,0.905016843
FRA1002637,-0.240017361
FRA1002645,-0.001688374
FRA1002655,0.521738673
FRA1002663,0.857119532
FRA1002672,-0.516908918
FRA1002685,-0.634315425
FRA1002687,1.218518519
FRA1002694,1.09002834
FRA1002708,0.145424154
FRA1002714,-0.538187688
FRA1002722,0.989996773
FRA1002726,0.909746205
FRA1002739,1.065866533
FRA1002747,0.078220859
FRA1002748,-1.793103448
FRA1002768,0.116039427
FRA1002771,0.148148148
FRA1002790,-0.068240439
FRA1002803,0.440908337
FRA1002808,-0.278456776
FRA1002812,0.194229085
FRA1002822,-0.173913043
FRA1002825,0.705882353
FRA1002844,-0.780889621
FRA1002845,-0.117647059
FRA1002848,1.993972272
FRA1002855,-0.901826484
FRA1002857,-0.476821192
FRA1002867,0.413642326
FRA1002875,-0.203794201
FRA1002885,-0.062059374
FRA1002898,-0.145054945
FRA1002899,-0.091949504
FRA1002902,-0.596565894
FRA1002916,-0.148665049
FRA1002919,-1.458333333
FRA1002928,1.130361812
FRA1002935,0.300003048
FRA1002936,-0.839118825
FRA1002938,0.943469786
FRA1002942,-2.376811594
FRA1002944,0.949333333
FRA1002945,-0.035820896
FRA1002950,0.007715545
FRA1002966,-0.226415094
FRA1003009,0.028169014
FRA1003032,-0.524271845
FRA1003033,1.002278262
FRA1003035,0.038311016
FRA1003036,-1.287298215
FRA1003050,0.744338865
FRA1003056,-0.240411732
FRA1003066,-0.933070866
FRA1003068,1.191869418
FRA1003075,0.011833386
FRA1003080,0.342284091
FRA1003092,2
FRA1003094,-0.51596424
FRA1003095,-1.72
FRA1003108,2.313402927
FRA1003125,0.084131751
FRA1003136,-0.54764435
FRA1003137,-0.471165854
FRA1003172,-0.555102353
FRA1003181,0.432232564
FRA1003196,0.575923135
FRA1003203,-0.106591108
FRA1003229,-0.210526316
FRA1003235,-0.211989574
FRA1003245,0.059381029
FRA1003251,0.789473684
FRA1003265,0.038203517
FRA1003269,-0.295945042
FRA1003270,0.175465839
FRA1003278,-0.168269231
FRA1003283,0.284347962
FRA1003295,-0.445463666
FRA1003296,0.444444444
FRA1003298,-0.548085766
FRA1003300,0.310272537
FRA1003311,-0.388967295
FRA1003330,0.896057348
FRA1003331,1.704180064
FRA1003340,0.220598768
FRA1003346,0.614825581
FRA1003349,-0.137687788
FRA1003350,-1.781569966
FRA1003369,0.167456556
FRA1003372,0.855457227
FRA1003384,-0.080717489
FRA1003405,-2.096046852
FRA1003406,-0.614277687
FRA1003413,-1.217959011
FRA1003416,-1.452025586
FRA1003428,0.247112316
FRA1003429,-1.309263574
FRA1003430,-1.281620706
FRA1003433,-0.028547154
FRA1003439,1.331922079
GBR1001240,0.445945946
GBR1001263,0.762523191
GBR1001295,-0.245472837
GBR1001393,0.383597884
GBR1001400,0.161290323
GBR1001605,-0.665521683
GBR1001650,-0.279849668
GBR1001676,-0.203703704
GBR1001789,1.223710933
GBR1001809,0.219391892
GBR1001855,-0.379403794
GBR1001963,0.341463415
GBR1002063,-0.742674718
GBR1002096,0.299319728
GBR1002125,0.87804878
GBR1002156,0.111788618
GBR1002171,1.366749071
GBR1002220,-0.444038929
GBR1002292,-1.224542876
GBR1002402,0.859988287
GBR1002455,-0.291724983
GBR1002488,1.8106185
GBR1002525,-0.776391677
GBR1002530,-0.4
GBR1002627,-0.166872514
GBR1002728,1.311367381
GBR1002779,-1.543624161
GBR1002824,0.993243243
GBR1002883,2.215767635
GBR1002938,0.609271523
GBR1002976,1.087406709
GBR1003006,-0.229805014
GBR1003149,0.963157895
GBR1003167,1.26035503
GBR1003185,0.014619883
GBR1003273,0.446009849
GBR1003300,-0.342007435
GBR1003409,-0.928421053
GBR1003413,0.740884784
GBR1003552,4.136036938
GBR1003653,-0.301075269
GBR1003716,-0.272727273
GBR1003785,0.12406015
GBR1003833,-1.463414634
GBR1003918,-0.43902439
GBR1004072,-0.49095215
GBR1004128,-0.074226804
GBR1004146,-0.871088142
GBR1004169,1.733333333
GBR1004177,0.8717823
GBR1004253,-0.743697479
GBR1004285,-0.056486043
GBR1004339,1.412984156
GBR1004374,-0.200594884
GBR1004387,0.717241379
GBR1004457,0.311349693
GBR1004463,2
GBR1004465,0.96
GBR1004552,-0.285535636
GBR1004571,-1.391789154
GBR1004673,0.243752537
GBR1004692,-0.24366617
GBR1004702,-0.61958042
GBR1004742,-1.25
GBR1004744,-1.542857143
GBR1004746,1.044644923
GBR1004876,-0.77398374
GBR1004908,1.187326292
GBR1004959,0.631659581
GBR1004996,-0.084269663
GBR1005137,0.193103448
GBR1005188,2.599190283
GBR1005239,-0.116182573
GBR1005257,-0.655610835
GBR1005408,-0.715116279
GBR1005675,-1.753846154
GBR1005820,2.59290026
GBR1005900,-1.098705334
GBR1005930,0.053898192
GBR1006056,-1
GBR1006181,-0.743558282
GBR1006261,-0.637263726
GBR1006305,-0.979381443
GBR1006349,-0.051600785
GBR1006361,-0.960654346
GBR1006378,-0.713732139
GBR1006456,0.446245489
GBR1006540,1.268435889
GBR1006559,2.344827586
GBR1006663,0.382553529
GBR1006672,-0.063829787
GBR1006690,0.454545455
GBR1006728,-0.734720471
GBR1006782,0.869384421
GBR1006821,-0.1
GBR1006848,-0.604833399
GBR1006861,0.921052632
GBR1006908,-0.244140625
GBR1007022,-0.773642465
GBR1007060,-0.26876434
GBR1007098,-0.5196151
GBR1007100,0.636644426
GBR1007145,-0.398582817
GBR1007299,-0.266666667
GBR1007408,-0.857355732
GBR1007415,-0.678329474
GBR1007524,-0.501379547
GBR1007585,0.740291262
GBR1007719,0.332842415
GBR1007838,-0.044572888
GBR1007882,-0.031746032
GBR1008056,0.000990921
GBR1008068,2.839695437
GBR1008113,0.260588041
GBR1008141,0.418503744
GBR1008217,-1.245152518
GBR1008300,0.941040462
GBR1008388,-0.005106383
GBR1008545,-0.310018809
GBR1008564,-1.28685632
GBR1008594,-1.198218799
GBR1008677,0.740334572
GBR1008754,-0.187955217
GBR1008813,1.839814399
GBR1008855,-1.007679535
GBR1008937,0.032543156
GBR1008943,0.258243665
GBR1009009,-1.268081761
GBR1009221,0.538078612
GBR1009335,1.344013332
GBR1009453,1.030209026
GBR1009471,-0.944939216
GBR1009610,-0.53115195
GBR1009619,-0.448043185
GBR1009677,-1.185633368
GBR1009712,-0.05272622
GBR1009781,0.504971375
GBR1009819,-0.026434047
GBR1009826,-0.449105466
GBR1009827,0.484262275
GBR1010233,0.058622445
GBR1010282,-0.416566144
GBR1010286,-1.099340478
GBR1010301,0.418797814
GBR1010448,1.005031612
GBR1010512,0.409363745
GBR1010576,0.495826565
GBR1010645,-0.44495075
GBR1010676,0.85770751
GBR1010833,0.051155116
GBR1011048,1.897072419
GBR1011123,0.805820011
GBR1011143,-0.575569358
GBR1011195,-0.634861049
GBR1011287,-0.581616482
GBR1011389,-1.331582403
GBR1011406,1.152839936
GBR1011414,-0.371883657
GBR1011547,-1.059411132
GBR1011554,0.056757573
GBR1011649,-0.112653061
GBR1011896,-0.886239388
GBR1011904,4.402969725
GBR1012065,-0.350385903
GBR1012230,-0.767127608
GBR1012302,-0.789030128
GBR1012515,0.815326532
GBR1012544,-0.547449236
GBR1012650,-0.426695842
GBR1012677,1.183229814
GBR1012678,0.377915015
GBR1012702,-0.018659237
GBR1012923,-0.149101081
GBR1013063,-0.267669325
GBR1013135,-1.320904198
GBR1013146,-0.873620216
GBR1013162,-1.158937386
GBR1013328,0.493656286
GBR1013392,0.235897714
GBR1013536,-0.744250244
GBR1013674,-0.973507654
GBR1013770,-1.2
GBR1013945,2.392922196
GBR1013976,-0.255067568
GBR1014197,3.672670807
GBR1014219,-1.577612981
GBR1014259,0.805970149
GBR1014401,-0.709507506
GBR1014471,-0.292082739
GBR1014495,0.631791128
GBR1014582,-0.092548627
GBR1014709,-0.28102611
GBR1014716,0.136645963
GBR1014719,-0.258215962
GBR1014750,2.076889849
GBR1014893,-0.52130958
GBR1015023,-0.262644343
GBR1015183,0.816850642
GBR1015292,-0.441680752
GBR1015314,-0.109715405
GBR1015317,-0.857142857
GBR1015330,1.984259849
GBR1015335,-1.086523846
GBR1015346,1.502918288
GBR1015373,-0.123955827
GBR1015595,0.411939304
GBR1015804,-1.333333333
GBR1015814,0.292633833
GBR1015886,0.310455352
GBR1015901,-1.40589463
GBR1016043,0.772234675
GBR1016095,1.647743072
GBR1016410,0.016137781
GBR1016435,-0.020479242
GBR1016468,1.343157895
GBR1016472,2
GBR1016515,0.3125
GBR1016578,-1.571428571
GBR1016609,-0.45342067
GBR1016674,0.332493578
GBR1016707,0.466953461
GBR1016814,0.975583894
GBR1016834,1.538461538
GBR1016855,-0.298233001
GBR1016937,1.101971831
GBR1016963,1.275296994
GBR1017060,0.26365718
GBR1017186,-0.671429103
GBR1017203,-0.057098519
GBR1017249,-0.058278527
GBR1017525,-0.098170611
GBR1017527,0.219991818
GBR1017625,0.135492014
GBR1017655,0.611399261
GBR1017729,-0.055454622
GBR1017753,2.52753847
GBR1017820,-0.11453202
GBR1017931,-0.675986842
GBR1017936,1.023638394
GBR1018110,-1.032833415
GBR1018114,0.431091091
GBR1018133,0.298600311
GBR1018138,2.267573696
GBR1018150,0.165141265
GBR1018295,-0.878494164
GBR1018341,0.804907203
GBR1018428,0.004643963
GBR1018516,-0.249718785
GBR1018615,-1.166666667
GBR1018706,-0.24120616
GBR1018734,0.177966102
GBR1018830,0.207831325
GBR1018838,1.012145749
GBR1018926,-1.428839771
GBR1019087,1.781636411
GBR1019282,-0.086037736
GBR1019300,0.5
GBR1019427,-0.43141199
GBR1019455,-0.283933693
GBR1019494,1.750022536
GBR1019602,-0.026651665
GBR1019627,-0.307354302
GBR1019694,0.07725832
GBR1019747,0.48017149
GBR1019810,-0.12755216
GBR1019930,-1.024549144
GBR1020203,0.403846293
GBR1020259,-0.238897865
GBR1020296,0.551801813
GBR1020355,-0.711883239
GBR1020406,1.100716587
GBR1020542,2.511898174
GBR1020717,-0.904674697
GBR1020730,-0.201582298
GBR1020749,2.941610413
GBR1020758,0.301604278
GBR1020773,-0.259191972
GBR1020902,1.373768571
GBR1020926,0.479793894
GBR1020986,-0.770753695
GBR1021059,2.610951009
GBR1021349,1.21220286
GBR1021830,-0.183279432
GBR1021852,-1.208559134
GBR1021883,-1.104624476
GBR1021938,0.618240807
GBR1022082,-0.920130749
GBR1022122,2.291461224
GBR1022215,1.752706808
GBR1022269,-1.078817574
GBR1022310,0.103189696
GBR1022357,0.520447649
GBR1022450,0.501092651
GBR1022453,-0.667985079
GBR1022571,-1.105549793
GBR1022689,-0.565851136
GBR1022726,0.567164179
GBR1022879,0.664375747
GBR1022955,-0.334228169
GBR1023018,0.40598951
GBR1023105,2.558097337
GBR1023149,1.74301676
GBR1023212,0.50060751
GBR1023418,-1.175634736
GBR1023611,0.377608382
GBR1023623,1.155919481
GBR1023723,-0.738900634
GBR1023760,-1.2125441
GBR1023807,0.126919454
GBR1023834,0.011299435
GBR1023869,-1.346730245
GBR1023956,-0.666666667
GBR1023990,0.198363403
GBR1023997,-0.00035898
GBR1024150,-0.05434795
GBR1024202,0.926767531
GBR1024250,0.539469379
GBR1024297,-1.341466902
GBR1024300,1.191873458
GBR1024452,0.175555556
GBR1024529,0.201357411
GBR1024607,-1.779464466
GBR1024652,0.835908538
GBR1025006,-1.122643538
GBR1025052,0.448019678
GBR1025060,-0.750041485
GBR1025122,1.336650083
GBR1025393,-0.195756264
GBR1025466,-0.775848751
GBR1025578,-1.048285094
GBR1025587,0.91544421
GBR1025599,-0.851870382
GBR1025677,-0.028301542
GBR1025938,-0.224029364
GBR1026321,0.62338459
GBR1026339,-1.493977809
GBR1026349,-1.746041667
GBR1026460,0.622473103
GBR1026468,0.497560976
GBR1026623,-0.178930569
GBR1026639,0.143751466
GBR1026851,-0.004365956
GBR1026919,-0.647718437
GBR1026930,0.14111522
GBR1026999,-0.177441227
GBR1027552,-0.542557248
GBR1027592,-1.184210526
GBR1027663,-0.32183908
GBR1027667,-1.794837468
GBR1027831,1.209015237
GBR1027906,-1.066279905
GBR1028003,0
GBR1028031,0.095650334
GBR1028103,2
GBR1028397,1.012105984
GBR1028437,0.518527919
GBR1028536,0.667196289
GBR1028597,-0.107138735
GBR1028654,2.66901572
GBR1028863,0.101873452
GBR1028876,0.714285714
GRC1000110,-2.387755102
GRC1000181,-1.934604905
GRC1000221,1.635245902
GRC1000238,1.123094959
GRC1000246,1.043478261
GRC1000304,-0.710526316
GRC1000368,-0.754454066
GRC1000375,-0.543209877
GRC1000484,-0.287109375
GRC1000504,0.882908404
GRC1000506,0.754327057
GRC1000528,0.097323601
GRC1000633,1.255813953
GRC1000696,-0.205949657
GRC1000774,-1.196891192
GRC1000780,1.75
GRC1000830,-1.246990452
GRC1001016,-1.333333333
GRC1001124,0.145877378
GRC1001277,-1.999997172
HKG1000420,-0.264935065
HKG1000480,-0.653846154
HKG1000690,-1.007274663
HKG1000763,1.039285714
HKG1001011,0.168341556
HKG1001402,0.129555441
HKG1001784,-1.017730496
HKG1002520,0.534083802
HKG1002871,1.095890411
HKG1003202,0.449561404
IDN1000033,0.114395445
IDN1000034,0
IDN1000186,0.178483178
IDN1000265,1.264705882
IDN1000298,-0.42513089
IDN1000371,-0.797906352
IDN1000401,1.9575
IDN1000445,0
IDN1000461,0.140540462
IDN1000470,-1
IDN1000553,-0.683734386
IDN1000554,-1.110910635
IDN1000556,-0.855625143
IDN1000620,1.221390526
IDN1000636,-0.68852459
IDN1000651,0.490127147
IDN1000737,0.627878726
IDN1000758,0
IDN1000768,0.092719948
IDN1000806,0
IDN1000815,0
IDN1000909,1.033207754
IDN1000965,-0.318080497
IDN1001004,-0.675546886
IDN1001030,0.016249855
IDN1001033,1.246567895
IDN1001037,-0.601845447
IDN1001049,0.945766704
IDN1001114,0.60458576
IDN1001167,0.394423628
IDN1001216,0.061123817
IDN1001218,1.758454106
IDN1001250,0.402211764
IDN1001254,0.204580565
IDN1001258,1.335729353
IDN1001260,0.577816883
IDN1001313,-0.003859514
IDN1001324,0.040781195
IDN1001380,-1.440087251
IDN1001389,-0.427541736
IDN1001405,-1.103782735
IDN1001427,-1.042233247
IDN1001448,0.328672602
IDN1001469,-0.844563979
IDN1001476,-0.008057653
IDN1001524,1.167896679
IDN1001529,-0.350155353
IDN1001556,-0.042284124
IDN1001581,0
IDN1001594,0.132181734
IDN1001608,-1.167987185
IDN1001621,0.025610898
IDN1001639,-0.933339996
IDN1001642,0
IDN1001663,-0.212954627
IDN1001671,-1.042751859
IDN1001698,0.394037999
IDN1001702,-0.697257562
IDN1001738,0.262179625
IDN1001751,0
IDN1001752,0.033923229
IDN1001754,0
IDN1001758,0
IDN1001792,0.152859845
IDN1001796,0
IDN1001826,-0.627352826
IDN1001846,-1.685720279
IDN1001850,0
IDN1001858,0
IDN1001859,-0.657872084
IDN1001876,0
IDN1001877,-0.119289216
IDN1001900,0.447781966
IDN1001932,0
IDN1001942,0
IDN1001943,0.077495529
IDN1001945,-0.239609973
IDN1001959,-0.657814819
IDN1001994,0.915255751
IDN1002000,0.346137209
IDN1002001,0
IDN1002018,0
IDN1002024,0
IDN1002037,0
IDN1002044,-0.772574858
IDN1002045,-0.458149781
IDN1002052,-0.04797364
IDN1002057,-0.610613637
IDN1002058,0.028159888
IDN1002060,-0.318989071
IDN1002065,-0.247999131
IDN1002074,0
IDN1002079,0
IDN1002085,0.692191743
IDN1002086,0
IND1001526,-0.461206897
IND1001550,0.133635334
IND1001581,0.348668281
IND1001605,-0.312349746
IND1001617,0.259503351
IND1001666,-0.565726569
IND1001682,0.09789585
IND1001736,0.472972303
IND1001767,-1.160458453
IND1001824,-0.306425041
IND1001862,0.497414784
IND1001969,-0.995769711
IND1002007,-0.338664158
IND1002011,-0.391566265
IND1002066,0.923904689
IND1002072,0.867256637
IND1002085,-0.671122498
IND1002087,0.285455053
IND1002101,-0.668485939
IND1002113,-0.533551555
IND1002128,-0.088775946
IND1002130,-1.14281768
IND1002147,0.884598151
IND1002179,0.250991369
IND1002248,1.897777778
IND1002350,-0.304370611
IND1002368,0.383699312
IND1002389,-1.036231884
IND1002399,-0.307353661
IND1002415,0.085688241
IND1002452,-1.039944164
IND1002461,-1.357002542
IND1002489,0.127145923
IND1002537,0.969471996
