bank-note,202
accru-oper,107
longterm-portion,260
addit-loan,161
authoris-ordinari,147
unappropri,943
unappropri-profit,154
repres-contribut,106
line-amount,147
ongo-invest,292
leas-offic,170
issu-letter,160
account-set,103
chemic-sector,129
largest-list,107
creat-strong,109
plan-system,325
intern-work,275
make-progress,344
govern-includ,221
higher-oper,417
annual-target,264
maximum-benefit,161
exist-oper,499
substanti-lower,323
promis-futur,123
economi-recov,171
busi-type,104
product-increas,734
sale-exclud,340
robust-demand,113
lower-product,344
busi-rose,168
profit-rose,377
ratio-rose,169
environment-factor,186
requir-level,190
accept-rate,143
emiss-level,184
level-reach,115
share-corpor,171
staff-reduct,186
outstand-bond,219
ate,189
made-substanti,230
tax-decreas,252
domin-market,136
custom-duti,525
process-develop,436
high-price,432
mad,148
world-market,903
creas,115
cash-cost,262
percent-increas,315
substanti-save,140
reliabl-suppli,113
logist-facil,104
sin,209
product-pipelin,141
cod,138
rais-money,134
chin,108
audit-provid,584
asset-issu,125
statement-cover,155
group-open,234
exclud-land,116
ace,302
bond-payabl,171
revenu-segment,369
price-charg,146
unconsolid,900
tract,165
debt-base,182
individu-account,540
receiv-outstand,233
incom-accru,303
fun,527
invest-depreci,223
invest-commit,224
payment-total,757
commerci-interest,123
gent,144
dent,138
hardship,144
pharmaceut-sector,131
teamwork,814
busi-foundat,128
sale-region,130
product-compris,152
growth-increas,174
main-intern,191
industri-estat,447
thrust,509
research-studi,103
technolog-applic,111
warmli,107
store-locat,242
drug-administr,187
respect-region,105
continu-innov,231
concord,141
greater-market,150
unnecessari,561
flow-manag,194
appoint-date,177
statement-interest,106
rupiah,167
execut-perform,199
resolut-author,151
top-talent,123
electr-corpor,107
econom-uncertainti,419
fiercer,110
initi-result,230
seawat,109
monument,181
gener-industri,256
cleanli,156
sharehold-expect,169
emerg-economi,442
product-schedul,111
makeup,315
accolad,337
headway,171
prototyp,672
main-compon,544
financi-charg,658
secur-loan,1153
manufactur-technolog,260
remuner-amount,270
ga-industri,374
higher-custom,112
bigger,591
squeez,355
provid-technic,273
product-improv,761
incub,152
inher-risk,460
tight-control,225
project-underway,124
adjunct,126
technolog-corpor,171
preparatori,512
budgetari,389
industri-expert,139
drum,160
engin-busi,253
busi-repres,251
nonresid,548
repeal,211
implement-regul,120
book-closur,330
closur-date,201
actual-rate,216
inaccur,220
gener-framework,132
tax-system,263
remain-effect,118
independ-criteria,242
committe-activ,233
main-line,225
sound-system,317
noncurr-financi,988
instrument-amount,219
posit-continu,108
capit-premium,311
benefit-arrang,156
liabil-result,696
measur-period,168
inform-obtain,286
incomplet,518
initi-account,216
addit-asset,151
previou-report,404
deriv-qualifi,227
loss-depend,372
equip-item,173
major-structur,111
forese-loss,167
bonus-paid,299
custom-premis,140
subsequ-result,111
polici-statement,291
revenu-interest,321
associ-tax,110
director-monitor,115
instrument-defer,287
adjust-oper,240
custom-interseg,247
profit-deriv,155
custom-financ,166
exclud-financi,267
futur-assess,153
asset-foreign,243
liabil-foreign,181
contract-design,197
design-hedg,222
involv-deriv,153
receiv-credit,138
collect-loss,136
provis-recognis,281
amount-utilis,146
contract-provis,194
instrument-fail,124
aris-princip,152
trade-debt,199
individu-characterist,101
quantit-disclosur,162
guarante-note,124
borrow-cash,308
invest-advanc,125
instantan,130
manag-opinion,188
currenc-trade,152
risk-variabl,138
analysi-assum,166
market-index,389
secur-increas,320
invest-inventori,131
interest-decreas,185
amount-drawn,304
manufactur-activ,309
uncomplet,211
recent-experi,112
activ-undertaken,427
profit-recognis,153
recognis-provis,128
approv-capit,155
subscript-price,883
suppli-servic,193
reed,154
appoint-auditor,200
exceed-twenti,114
remain-valid,173
buy-share,277
relat-secur,116
reduc-market,120
includ-oil,105
manag-transpar,116
valuabl-resourc,105
support-activ,272
complet-servic,119
busi-base,510
keenli,161
earn-earn,280
oper-exclud,218
locat-includ,135
segment-account,278
contract-made,295
transport-busi,205
logist-center,186
guarante-relat,265
term-incent,670
hoist,107
intern-logist,105
servic-direct,106
meet-audit,114
committe-committe,265
discuss-issu,180
control-audit,140
board-overse,162
engin-degre,214
reserv-distribut,164
twelvemonth,301
twelvemonth-period,199
final-report,152
reserv-aris,270
receiv-oper,185
right-acquisit,126
capit-profit,234
exercis-laps,144
busi-total,469
list-properti,119
commerci-space,139
corpor-member,200
genuin,782
close-collabor,502
cushion,414
project-repres,141
attract-price,256
sake,352
person-incom,218
origin-target,127
sale-drop,139
acquisit-polici,158
polici-remain,112
slower-rate,161
midrang,169
boast,710
ramp,510
ambiti-target,235
develop-affect,161
conserv-approach,172
devolv,101
autonomi,513
clear-goal,125
local-offic,148
evenli,639
short-suppli,104
growth-remain,199
innov-way,121
policymak,116
global-recess,248
gener-economi,109
aim-primarili,118
kick,268
work-alongsid,145
sale-remain,277
achiev-increas,171
primarili-focus,241
includ-offic,195
sound-basi,141
endur,602
area-compris,147
newer,393
disadvantag,972
steadi-improv,161
high-speed,475
sector-gener,120
mega,386
neighborhood,164
major-economi,137
anticip-develop,102
acr,246
special-featur,254
sport-facil,143
design-concept,131
hous-project,146
retail-properti,225
twin,478
spaciou,138
afford-price,198
limit-acquir,181
posit-econom,341
project-initi,203
cautiou-approach,104
previous-set,115
meet-expect,175
incom-level,186
rate-rose,185
high-occup,111
occup-level,121
level-due,219
offic-servic,138
remain-confid,260
market-driven,143
higher-incom,235
shorter-term,141
monitor-market,178
financi-area,134
polici-develop,144
good-level,358
remain-activ,202
investor-financi,122
longterm-goal,312
present-materi,111
work-activ,301
recruit-process,202
addit-train,144
program-develop,114
steadili-grow,168
grow-economi,136
even,463
price-reflect,147
group-ongo,204
addit-project,105
main-element,352
portion-due,158
short-medium,267
gener-principl,771
convert-instrument,243
transfer-includ,122
group-treat,105
receiv-denomin,179
price-high,194
corpor-mission,117
offer-qualiti,110
includ-leas,442
work-safeti,134
develop-effort,511
success-introduc,258
close-eye,107
futur-outlook,227
environ-remain,144
movement-total,109
intern-airlin,112
signific-aspect,150
offer-opportun,259
innov-idea,219
develop-talent,149
oper-resourc,113
stabl-revenu,105
continu-econom,229
contend,307
auspic,234
midway,115
extens-market,113
golf,633
bike,170
tiger,154
servic-partner,139
commerci-manag,224
addit-revenu,369
busi-revenu,213
incom-compris,395
compris-revenu,116
retir-pension,562
pension-amount,175
respect-area,373
manag-act,141
incent-bonus,126
sharehold-group,295
financi-public,121
control-center,108
experi-includ,239
includ-hold,174
consult-engin,110
staff-share,126
captain,144
busi-advisori,106
secur-offic,101
coo,540
offic-coo,101
cabin,211
support-depart,100
invest-market,438
share-debentur,319
major-activ,119
regulatori-complianc,511
voucher,359
subsidiari-current,194
improv-machineri,140
float-charg,342
remuner-consult,253
transact-note,122
limit-subsidiari,157
hangar,109
onboard,332
franchis-agreement,159
guidelin-set,394
offic-leas,120
cafeteria,109
longterm-manag,127
tax-impact,484
relat-account,472
great-pleasur,146
oper-corpor,178
lead-oper,200
servic-sector,897
base-increas,113
servic-contribut,139
strong-potenti,148
put-pressur,341
outweigh,270
risk-inher,752
mobil-busi,104
multimedia-servic,108
total-solut,250
consciou,780
servic-coverag,115
grew-faster,132
grow-revenu,151
increas-import,373
corpor-brand,125
accentu,234
home-applianc,179
key-strateg,465
extens-network,296
comprehens-solut,273
sponsor-organis,109
busi-ethic,493
busi-commun,339
improv-revenu,105
top-level,117
averag-time,165
system-combin,120
promin-role,127
sustain-increas,332
integr-market,116
neg-influenc,254
retain-talent,260
talent-employe,152
resourc-cash,103
financi-experi,293
hotel-busi,127
result-result,222
inform-group,104
condit-preced,336
reserv-pursuant,215
committe-act,159
improv-exist,195
increas-transpar,253
place-special,103
princip-respons,159
system-compli,103
intern-monitor,151
lobbi,252
busi-ordinari,100
hereto,298
liter,479
sentenc,623
briberi,251
crime,459
bankrupt,198
crimin,797
social-econom,146
applic-secur,184
person-act,283
request-inform,185
financi-document,125
employe-elect,116
unapprov,194
includ-report,155
subject-matter,245
restructur-project,171
insid-trade,897
veto,136
balanc-brought,389
note-sharehold,103
acquisit-balanc,110
reserv-revalu,356
separ-manag,110
combin-amount,102
divert,230
inform-invest,124
cost-tax,293
statement-sharehold,125
incom-equiti,287
debt-shortterm,367
custom-sale,180
signific-custom,182
parti-refer,159
princip-relat,331
abnorm,458
normal-capac,137
interest-defer,188
adjust-sharehold,136
report-file,107
commiss-sec,194
extern-financi,331
disk,235
person-comput,366
notebook,189
kit,460
commun-busi,158
palm,270
trust-brand,111
steep,537
steep-declin,119
problem-relat,189
product-decreas,151
histor-level,130
substrat,198
manag-implement,115
highli-regard,211
remot-control,218
electron-product,280
stagnant,333
amplifi,282
origin-equip,258
inch,197
disc,235
exist-equiti,106
develop-base,273
develop-applic,107
market-prospect,107
commun-equip,203
financ-institut,124
wireless-commun,205
juri,355
flash,257
paid-purchas,156
charg-paid,236
court-rule,318
legal-effect,109
relat-payment,153
higher-amount,279
addit-requir,407
inter-nation,106
oper-gain,154
secur-deposit,759
taxat-payabl,128
deposit-deposit,201
invest-acquisit,583
acquisit-prior,287
group-enterpris,120
deter,142
balanc-result,168
remain-neg,133
remain-averag,119
goodwil-exce,104
aggreg-fair,182
identifi-nonmonetari,111
period-repres,146
previou-revalu,131
build-land,273
total-leas,548
product-network,186
addit-includ,220
exclud-minor,202
goodwil-depreci,206
expens-staff,169
includ-retir,126
scheme-amount,123
basic-loss,113
director-valuat,229
member-firm,223
foreign-total,141
includ-approxim,208
danc,264
depreci-allow,162
borrow-capit,203
statement-result,207
stockhold,812
stockhold-equiti,438
method-amount,179
relat-invest,230
base-sole,447
standard-gener,945
practic-gener,565
standard-procedur,401
method-total,248
revalu-increment,194
defer-pension,170
total-intang,493
defer-charg,868
expens-current,539
debt-bond,153
land-revalu,159
accru-pension,562
common-stock,1321
stock-note,326
addit-paid,134
unappropri-retain,404
adjust-item,145
translat-adjust,1782
unrecogn-prior,213
total-stockhold,194
statement-origin,103
unreal-intercompani,150
market-gener,283
incom-nonoper,173
incom-recogn,178
method-note,179
nonoper-expens,299
earn-loss,510
stock-balanc,240
reserv-legal,399
stock-capit,306
unappropri-earn,100
reconcil-net,516
quot-share,210
loan-decreas,159
longterm-defer,146
stock-acquisit,124
stock-net,331
supplement-disclosur,210
flow-inform,598
inform-interest,123
cathod,140
ray,284
liquid-crystal,162
crystal-display,130
hold-invest,291
diagram,359
combin-asset,113
unconsolid-subsidiari,500
combin-total,246
respect-currenc,157
histor-exchang,594
loss-item,191
tax-result,817
transact-foreign,335
tax-record,243
receiv-stock,158
stock-dividend,557
weightedaverag,580
invest-sold,130
ordinari-mainten,175
estim-econom,463
charg-defer,291
includ-technic,176
redempt-price,346
option-expir,462
actuari-report,222
unrecogn-net,228
net-transit,105
transit-oblig,180
paid-directli,348
fix-percentag,214
employe-account,101
tax-alloc,272
loss-carryforward,1687
invest-tax,296
credit-aris,205
current-method,135
earn-gener,167
current-result,110
dilut-basi,199
includ-potenti,193
potenti-common,138
employe-stock,1047
earn-capit,191
hand-cash,363
paper-total,106
suppli-work,386
process-finish,145
good-raw,139
stockhold-meet,196
benefit-result,251
effect-net,282
legal-restrict,183
price-equal,484
obtain-fund,122
improv-financi,309
annual-coupon,129
cost-defin,162
regular-employe,125
base-salari,1024
asset-recognit,115
nonvest,134
accumul-benefit,241
unamort-net,114
futur-compens,138
expect-longterm,493
author-capit,629
indentur,145
plan-start,101
inform-relev,162
includ-addit,594
item-result,228
distribut-earn,250
previous-provid,143
share-bought,476
total-treasuri,106
annual-gross,164
adjust-increas,143
signific-compon,610
asset-allow,247
adjust-defer,178
accumul-earn,100
train-personnel,134
tax-oper,290
invest-credit,107
antidilut,474
written-consent,166
preciou-metal,259
fine-chemic,213
robot,311
contain-termin,109
custom-cash,138
supplier-relat,147
amount-amount,177
receiv-record,102
note-issu,788
hedg-exchang,392
hedg-strategi,506
instrument-forward,194
contract-purchas,139
transact-risk,493
risk-repres,255
account-loss,252
instrument-market,129
relat-cash,185
forward-purchas,438
loan-due,448
price-provid,137
patent-infring,124
ultim-outcom,130
includ-total,153
asset-guarante,113
account-number,190
capit-transact,394
special-condit,133
stock-amount,309
turnov-ratio,129
ratio-amount,130
manufactur-market,240
origin-invest,132
semiconductor,540
strategi-financi,128
signific-intern,184
semiconductor-industri,192
local-area,261
world-number,133
recent-introduc,165
asymmetr,142
commun-market,181
clock,438
scanner,233
innov-research,110
servic-support,308
integr-circuit,121
worldwid-market,307
divis-includ,381
mous,111
decod,106
import-custom,293
thirteenth,252
product-concept,227
fear,639
stat,119
semiconductor-manufactur,159
fabric,885
improv-process,609
world-top,280
origin-design,147
wafer,211
suppli-sourc,117
lead-brand,406
close-relationship,422
build-longterm,157
longterm-custom,262
product-environ,122
system-solut,351
print-circuit,140
circuit-board,162
compar-low,142
experienc-manag,213
competit-compens,111
mere,510
assist-custom,164
technolog-leadership,356
processor,383
access-control,251
grow-trend,176
success-depend,241
retain-employe,177
highli-integr,129
workstat,352
data-commun,321
data-storag,176
sell-point,104
packet,242
collis,138
memori,539
modem,178
softwar-solut,323
intern-data,136
multichannel,465
serial,282
standalon-basi,194
complex-system,100
tradeoff,100
good-stead,114
transmitt,149
product-applic,142
provid-complet,153
ascend,111
manag-consult,800
technolog-partner,181
relat-statement,174
report-thereon,436
inform-disclos,440
pension-payabl,132
earn-note,198
allow-net,223
physic-inventori,140
incom-basic,182
dollar-note,403
share-incom,203
dividend-capit,170
reserv-gener,275
stock-issuanc,172
activ-depreci,469
net-acquisit,169
outstand-contract,240
denomin-asset,227
deferr,1174
underli-transact,898
anticip-transact,201
account-allow,169
current-replac,114
perman-impair,401
prepar-annual,130
adjust-account,319
signific-renew,142
bond-convers,177
administ-pension,108
noncurr-item,167
expens-recognit,246
check-account,136
bond-bond,214
process-raw,195
microelectron,194
resolut-adopt,522
convers-period,175
consecut-day,105
ten-percent,381
prefer-stock,347
fund-deposit,141
compens-increas,314
asset-rate,244
oblig-project,103
asset-fund,294
statu-unrecogn,122
oblig-unrecogn,267
loss-accru,147
net-reduct,202
net-effect,909
prepaid-incom,332
earn-includ,422
current-defer,536
current-item,122
item-shown,118
credit-account,254
outstand-common,251
dilut-share,572
retroact-adjust,168
cayman,524
alleg-violat,103
deni,469
allegedli,237
recogn-gain,172
secur-longterm,316
incom-fund,290
fund-cash,229
cash-reserv,443
govern-fund,109
share-book,161
term-fix,101
begin-balanc,482
transact-purchas,114
japan-japan,128
oper-princip,255
export-revenu,101
custom-custom,131
ticker,424
sharehold-refer,146
internet-address,108
ticker-symbol,226
stock-transfer,186
finalist,152
design-award,134
consum-electron,364
strong-custom,383
erod,361
system-corpor,133
pair,408
manufactur-divis,105
engin-divis,189
reserv-unappropri,281
adjust-adjust,212
receiv-director,204
adjust-weight,178
outstand-oblig,123
technic-inform,126
settlement-agreement,269
fair-trade,231
administr-proceed,119
surrend,559
origin-product,113
complianc-program,259
inadvert,115
option-forward,129
underli-equiti,198
trust-fund,403
secur-number,132
limit-group,255
compon-product,104
invest-fix,237
adjust-total,858
longterm-fund,241
perform-analysi,118
financi-leverag,142
nonconsolid-balanc,141
mold,357
unearn-revenu,136
nonconsolid-statement,144
earn-cumul,108
employe-director,162
stock-held,372
stock-treasuri,128
inventori-invest,124
depreci-loss,104
cost-provis,461
bond-redempt,184
inform-cash,182
peopl-employ,223
merchandis-inventori,100
method-asset,111
nonconsolid-subsidiari,459
relat-balanc,135
includ-servic,401
warranti-cost,274
stock-account,184
stock-transact,104
reserv-result,217
account-incom,476
develop-employe,305
share-comput,165
secur-consist,270
goodwil-defer,167
wireless-technolog,102
interest-loan,320
project-salari,105
exchang-act,223
option-option,464
issu-option,302
outstand-stock,360
averag-residu,199
meet-resolv,375
exchang-law,450
monthli-averag,395
pretax-incom,401
incom-subject,194
tax-prepaid,152
tax-appeal,110
adjust-dilut,118
expens-wage,155
amort-includ,120
collect-period,119
rent-expens,218
expens-rent,214
revenu-author,123
expir-date,476
hedg-gain,267
contract-option,160
financ-purpos,115
busi-invest,355
fund-fund,210
apex,146
subsidiari-own,138
fund-gener,299
stock-number,119
transcend,170
shin,167
contra,208
transact-account,173
receiv-sale,172
receiv-purchas,207
gener-term,468
subsidari,137
overdu-receiv,139
payment-plan,491
account-provid,127
parkway,176
dun,118
electron-devic,206
kent,308
grand-cayman,105
cayman-island,424
free-trade,249
basic-inform,141
net-purchas,278
manufactur-cost,917
singl-product,143
token,126
system-softwar,152
award-win,116
receiv-certif,103
industri-award,156
annual-award,187
global-depositori,129
depositori-receipt,320
slogan,420
home-offic,143
global-manufactur,209
electron-busi,168
wildlif,239
ambul,118
conveni-store,263
line-includ,281
grow-segment,155
gener-product,262
product-continu,421
home-market,471
radio-frequenc,207
reorgan-plan,116
regroup,455
sale-divis,213
divis-product,167
includ-bonus,137
function-properli,134
market-intellig,105
perform-product,142
complet-solut,242
offer-excel,182
industri-leader,416
viewpoint,505
latest-gener,190
slot,325
total-custom,286
custom-solut,355
develop-tool,171
commun-solut,160
adjust-treasuri,174
factori-build,167
subsequ-dispos,242
stock-base,195
underli-financi,297
plan-exercis,121
rate-estim,137
adjust-incom,193
share-averag,525
sale-personnel,256
expens-salari,259
corpor-unit,206
victori,171
financi-return,218
regist-trademark,222
key-contributor,130
asset-work,258
matur-market,468
deeper,541
dollar-term,179
strong-foundat,238
posit-oper,353
global-presenc,559
econom-expans,177
foreign-sharehold,286
fund-pension,503
brand-equiti,279
note-matur,172
technolog-breakthrough,112
home-product,105
key-mileston,137
global-logist,106
product-group,778
product-repres,175
sale-grew,726
global-network,701
bottom-line,470
futur-success,515
sector-remain,229
worldwid-sale,161
lineup,538
employe-worldwid,397
market-growth,1142
network-solut,163
success-includ,108
challeng-face,489
consum-market,312
greater-product,169
product-avail,128
sale-market,741
product-strategi,314
individu-countri,550
develop-cycl,120
product-solut,206
busi-categori,119
distribut-partner,157
gener-high,226
result-sale,243
constant-innov,127
effici-gain,369
loyal-custom,184
thread,160
woven,100
cord,131
dot,209
local-region,192
worldwid-leader,114
corner,628
creat-innov,150
arsen,109
network-continu,179
busi-market,260
market-show,357
show-strong,381
renew-focu,128
vertic-market,101
price-point,155
upsid,271
percent-higher,220
laptop,197
offer-free,127
patron,221
dedic-team,330
continu-unab,154
newest,365
inclin,165
premium-product,241
enclosur,108
instantli,173
neurolog,106
deliv-improv,166
develop-nation,125
strong-leadership,169
leadership-role,240
grow-presenc,110
local-partner,347
sale-potenti,170
laundri,149
digit-media,170
stori,921
prolifer,235
echo,218
video-conferenc,126
phone-servic,132
exist-relationship,116
major-industri,321
retail-channel,145
pull,469
secur-product,159
grow-interest,250
larg-busi,124
product-introduc,130
growth-level,144
compet-product,113
process-unit,114
geographi,662
intrus,177
provid-flexibl,111
expand-exist,176
singl-locat,110
busi-partnership,127
strong-revenu,234
strong-partnership,118
versatil,598
telephon-line,148
commerci-success,383
unmistak,112
deliv-strong,286
internet-connect,231
emerg-technolog,150
close-tie,257
recip,221
product-competit,101
corpor-headquart,452
transfer-agent,806
director-john,127
fountain,140
novo,183
offic-park,127
boulevard,707
divest,2138
specialti-product,175
flow-capit,167
financi-debt,1078
net-work,852
share-gross,166
gross-dividend,544
time-equival,208
divestitur,547
capit-loss,841
equip-current,111
extraordinari-dividend,192
extens-rang,364
healthcar-sector,202
industri-applic,347
global-product,477
independ-busi,249
largest-product,166
activ-worldwid,142
sale-organ,390
prepress,130
newspap-publish,111
publish-market,104
poster,326
signag,183
label,1312
emuls,191
ink,441
improv-patient,106
patient-care,108
film,1093
storag-system,156
healthcar-market,145
polym,545
lamp,231
fuel-cell,293
oak,182
dye,164
photograph,614
plate,607
govern-corpor,290
corpor-sustain,154
strongli-affect,157
high-raw,108
undisput,607
growth-market,982
weigh,800
breakeven,424
higher-raw,202
heavi-invest,141
film-product,140
declin-market,187
cost-leadership,149
applic-base,113
level-requir,166
signific-restructur,113
complet-independ,118
reduc-work,168
disappoint,801
plan-due,117
disappoint-result,109
difficult-market,950
oper-improv,514
challeng-time,178
currenc-effect,638
sale-declin,563
segment-remain,133
foil,152
strong-result,413
exclud-nonrecur,223
nonrecur-item,730
addit-measur,256
oper-item,358
item-amount,521
save-plan,534
increas-raw,109
technic-problem,154
market-introduct,146
initi-invest,391
high-volum,434
plan-announc,134
specif-action,276
debt-stood,123
flow-amount,258
commerci-print,103
nurs,421
technolog-offer,172
electrod,111
save-measur,156
gener-measur,161
reduc-total,177
constant-exchang,388
gener-declin,173
relev-industri,144
digit-technolog,210
deliv-signific,182
challeng-market,387
strateg-option,201
product-site,821
brochur,454
bag,935
food-packag,100
system-equip,149
print-press,102
softwar-tool,151
expect-due,196
specif-applic,153
modular,680
pop,199
bake,171
advent,270
larger-volum,121
attun,109
target-audienc,107
chemic-process,176
global-growth,421
higher-product,496
reduc-wast,270
wast-volum,115
complet-system,161
user-friendli,106
custom-offer,229
oven,175
durabl,913
nonfood,192
develop-inhous,349
system-consist,258
major-agreement,101
cardboard,364
inhous-develop,214
exam,151
wait-time,127
trauma,112
econom-advantag,105
continu-evolv,146
modal,269
complet-rang,428
growth-figur,162
surgeri,299
work-intens,170
global-supplier,259
clear-market,184
lead-player,544
societ,253
catch,288
world-popul,182
elderli,425
chronic,336
younger,601
department,341
western-world,125
global-organ,166
healthcar-servic,182
repositori,116
primari-factor,100
healthcar-industri,124
key-target,163
depart-includ,129
global-posit,291
base-product,185
practition,217
increasingli-focus,154
solut-enabl,136
bacteria,187
infect,323
healthcar-system,142
solut-tailor,143
dose,289
specif-problem,110
latest-version,153
desktop,271
highli-complex,194
document-manag,199
report-signific,167
signific-commerci,119
veteran,133
largest-region,112
prefer-supplier,250
cologn,504
order-manag,112
longterm-agreement,274
pet,399
dark,239
specif-type,158
movi,409
cinema,478
ideal-suit,125
lighter,426
futur-applic,100
solar-cell,120
develop-partnership,186
inhous-research,103
competit-risk,167
price-eros,142
rapid-chang,159
materi-exposur,100
liabil-claim,363
qualiti-polici,132
environment-matter,479
spill,307
environment-requir,346
hazard-materi,154
applic-standard,179
remedi-cost,150
copyright,446
footnot,277
govern-charter,104
key-polici,126
board-deliber,240
formal-procedur,184
chairmanship,774
perman-repres,325
group-divis,280
addit-compens,259
maximum-term,381
seek-reelect,231
broad-intern,114
network-offer,114
offer-consider,128
wolf,128
cathol,121
sugar,424
intern-career,146
sector-includ,583
bell,428
advisori-group,189
gener-servic,335
day-manag,105
citi-council,203
profession-career,290
offenc,316
offici-public,139
committe-establish,299
broadest,472
broadest-sens,103
individu-remuner,302
disinvest,301
hoc-committe,137
director-agre,161
temporari-basi,130
healthcar-busi,137
process-autom,105
worldwid-product,107
group-global,368
global-sale,409
region-headquart,142
member-execut,156
warrant-grant,149
pension-contribut,812
individu-concern,127
case-law,106
sever-payment,901
noncumul,353
forbid,121
period-preced,167
price-sensit,593
sensit-inform,585
royal-decre,357
market-abus,192
insid-inform,529
insur-commiss,108
execut-respons,315
person-involv,185
tax-servic,528
environment-report,512
clerk,214
commerci-court,194
relat-report,147
statutori-auditor,1821
state-gazett,142
dutch,1180
shelf,430
busi-approach,142
conserv-natur,120
environment-target,173
cool-water,177
oxid,665
volatil-organ,248
organ-compound,246
manufactur-site,333
defin-target,141
specif-local,137
local-environment,155
environment-object,221
groundwat,266
volum-decreas,149
specif-environment,128
environment-indic,217
chill,218
nitrogen,428
combin-heat,170
total-wast,129
hazard-wast,377
wastewat-treatment,268
treatment-process,164
total-energi,376
ga-consumpt,218
environment-incid,185
stakehold-group,255
injur,193
horticultur,142
build-hous,108
local-school,136
blind,250
sale-current,166
equiti-result,245
gross-cash,289
foreign-group,313
differ-defer,444
account-criteria,310
discount-expect,270
quot-forward,129
forward-price,343
currenc-liabil,336
liabil-hedg,296
expens-directli,484
includ-incom,784
tax-item,317
singl-busi,175
employe-relat,511
corpor-center,180
principl-relat,291
chemic-manufactur,120
vest-right,240
relat-goodwil,190
criteria-includ,303
includ-technolog,130
commerci-feasibl,189
longterm-disabl,105
manufactur-expens,122
assum-substanti,250
fair-valuat,197
doubt-loan,161
futur-project,260
project-cash,402
rate-reflect,588
current-assess,203
unit-exce,444
call-deposit,273
separ-major,211
sale-noncurr,263
longer-amort,163
includ-directli,468
repurchas-share,590
employ-benefit,599
calcul-result,151
net-surplu,285
cumul-unrecogn,186
determin-separ,176
net-cumul,343
preretir,181
formal-restructur,173
group-publish,275
site-restor,209
deliver,279
involv-signific,215
list-price,299
arrang-exist,160
undeliv,101
contractu-agre,518
tax-custom,327
discount-rebat,151
consid-probabl,327
initi-sale,133
appli-account,417
price-alloc,558
alloc-goodwil,197
purchas-account,278
liabil-settl,343
measur-techniqu,124
hypothes,189
group-intang,168
manag-assumpt,171
process-involv,475
product-life,392
attrit,318
attrit-rate,140
involv-manag,170
futur-capit,469
futur-technolog,160
develop-longterm,118
forecast-growth,179
rate-assumpt,177
project-futur,316
expect-time,221
gener-suffici,261
actual-effect,182
base-primarili,363
product-demand,131
futur-product,417
unanticip,187
histor-return,138
actual-experi,207
expect-net,372
limit-period,262
good-suppli,170
parti-concern,203
relev-countri,217
legal-consult,148
subsidiari-control,171
minor-import,148
worth-financi,118
vanguard,145
materi-produc,128
figur-report,250
key-data,388
oper-amount,570
sheet-total,1089
logist-oper,265
previou-acquisit,135
earnout,339
treasuri-committe,148
depart-monitor,142
manag-foreign,314
currenc-balanc,298
sheet-transact,150
dollar-pound,198
pound-sterl,901
net-posit,762
monetari-balanc,107
outstand-deriv,236
invest-directli,108
directli-affect,309
equiti-translat,180
translat-exposur,279
currenc-incom,102
dollar-currenc,104
chang-environ,220
rate-profil,253
collar,609
rate-collar,105
hedg-hedg,316
equiti-hedg,149
import-raw,203
counterparti-credit,300
custom-invest,172
risk-categori,402
normal-circumst,159
broad-custom,179
sheet-reflect,156
debt-owe,121
outstand-debt,400
financ-agreement,397
global-financ,113
agreement-requir,203
liabil-calcul,176
expect-credit,110
loss-allow,201
unaccept,360
group-ensur,331
facil-provid,281
multicurr,469
exist-commit,101
commit-loan,121
statutori-minimum,101
payment-discount,204
futur-princip,158
restructur-charg,451
interest-portion,400
tax-comput,242
theoret-tax,577
actual-incom,283
unrecogn-defer,290
carryforward-tax,146
expect-econom,357
longterm-plan,324
group-calcul,210
return-expect,252
compris-goodwil,101
estim-cash,438
formal-approv,277
reflect-manag,356
achiev-cost,201
depreci-writedown,141
depreci-polici,134
cancel-oper,142
compris-invest,264
expert-opinion,184
adequ-provid,130
accumul-writedown,108
commerci-equip,190
contract-gener,124
leas-equip,190
gross-invest,415
paid-ordinari,562
payment-reserv,194
gener-cover,122
gener-provid,181
countri-repres,128
plan-expens,289
plan-account,107
entrant,592
anymor,115
servic-benefit,237
accru-benefit,606
oblig-plan,298
partli-fund,168
fund-plan,526
major-asset,243
stock-warrant,100
posit-differ,613
summar-inform,166
warrant-outstand,115
execut-employ,115
key-paramet,181
ultim-vest,183
option-offer,251
miscellan-liabil,125
social-expens,142
guarante-commiss,110
custom-liabil,165
impend,297
commit-includ,330
anticip-loss,320
restructur-expens,420
cleanup,416
major-capit,470
insolv-proceed,116
labour-law,178
meritori,114
counterclaim,175
quantum,564
legal-risk,821
discoveri,894
claim-file,132
compens-includ,258
pension-provis,976
retir-member,124
averag-fair,511
signific-subsidiari,561
employe-involv,511
statutori-report,220
termin-due,107
public-takeov,169
sever-pay,672
beam,276
nowaday,200
reson,167
produc-high,107
easili-access,239
reusabl,271
rubber,471
roller,169
bloc,107
slice,123
wrap,260
cylind,319
blanket,201
print-version,147
scan,433
wet,576
artwork,105
polyethylen,251
polyest,212
acid,683
origin-develop,122
ultraviolet,103
grain,308
center-locat,157
remain-flat,226
molecul,260
monom,131
protein,292
manmad,134
radioact,147
acryl,113
uncoat,110
document-file,184
cancer,728
reproduct,230
random,378
stochast,119
mate,154
